"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20220101 ~ 20220430"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 서초구 서초동","1671-5","1671","0005","대림서초리시온","42.21","202204","3","52,000","14","2003","서초중앙로22길 25","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1445-14","1445","0014","더샵서초","30.39","202201","4","53,000","27","2006","서초중앙로2길 21","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1588-5","1588","0005","디아레나서초","29.08","202201","19","43,500","9","2020","효령로53길 24","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1492-1","1492","0001","라파엘로","153.82","202202","12","162,000","5","2004","명달로15길 11","","중개거래","서울 강남구, 서울 서초구"
"서울특별시 서초구 서초동","1755","1755","0000","래미안 리더스원","84.93","202204","2","310,000","15","2020","서운로 62","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1642-34","1642","0034","래미안서초7차","148.08","202202","18","240,000","8","2006","사임당로17길 80","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1301-6","1301","0006","래미안서초스위트","95.8079","202203","18","267,000","24","2009","서운로 221","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1754","1754","0000","래미안서초에스티지S","84.17","202201","14","290,000","29","2018","서운로 104","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1445-4","1445","0004","래미안서초유니빌","45.255","202203","3","52,000","14","2003","서초중앙로 26","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1445-4","1445","0004","래미안서초유니빌","45.255","202203","7","46,500","4","2003","서초중앙로 26","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1445-4","1445","0004","래미안서초유니빌","45.254","202203","26","45,500","6","2003","서초중앙로 26","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1445-4","1445","0004","래미안서초유니빌","49.745","202204","5","53,000","10","2003","서초중앙로 26","","직거래","-"
"서울특별시 서초구 서초동","1312-3","1312","0003","롯데캐슬클래식","133.45","202202","25","325,000","15","2006","서운로 197","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1312-3","1312","0003","롯데캐슬클래식","74.3","202204","2","242,500","24","2006","서운로 200","","중개거래","서울 서초구, 서울 성북구"
"서울특별시 서초구 서초동","1685","1685","0000","삼풍아파트","165.92","202204","1","420,000","3","1988","서초중앙로 200","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1529","1529","0000","서초2차e-편한세상","116.745","202204","12","217,000","4","2005","효령로49길 57","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1686-9","1686","0009","서초교대e편한세상","59.93","202204","15","160,000","14","2010","서초중앙로24길 33","","직거래","-"
"서울특별시 서초구 서초동","1362-10","1362","0010","서초노블레스아파트","29.47","202203","20","58,800","8","2019","강남대로39길 15-11","20220415","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1362-10","1362","0010","서초노블레스아파트","29.47","202203","20","58,800","8","2019","강남대로39길 15-11","","중개거래","서울 강남구, 서울 서초구"
"서울특별시 서초구 서초동","1675-11","1675","0011","서초대우아이빌","37.777","202203","9","32,000","5","2003","서초대로58길 10","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1675-11","1675","0011","서초대우아이빌","37.777","202203","17","32,300","10","2003","서초대로58길 10","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1675-11","1675","0011","서초대우아이빌","35.307","202203","30","30,000","15","2003","서초대로58길 10","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1330","1330","0000","서초동삼성쉐르빌2","35.22","202201","6","30,500","15","2002","강남대로53길 11","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1330","1330","0000","서초동삼성쉐르빌2","35.22","202201","15","32,800","13","2002","강남대로53길 11","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1330","1330","0000","서초동삼성쉐르빌2","35.22","202201","15","32,800","13","2002","강남대로53길 11","20220415","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1330","1330","0000","서초동삼성쉐르빌2","35.22","202201","25","29,000","5","2002","강남대로53길 11","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1330","1330","0000","서초동삼성쉐르빌2","35.22","202202","18","32,700","10","2002","강남대로53길 11","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1330","1330","0000","서초동삼성쉐르빌2","70.49","202203","15","89,500","11","2002","강남대로53길 11","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1521-8","1521","0008","서초에스케이뷰","84.25","202204","1","165,000","8","2006","반포대로21길 62","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1593-7","1593","0007","서초이오빌","45.96","202201","12","39,500","24","2003","효령로53길 45","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1593-7","1593","0007","서초이오빌","43.2","202201","12","36,000","12","2003","효령로53길 45","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1593-7","1593","0007","서초이오빌","36.66","202202","5","37,000","12","2003","효령로53길 45","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1593-7","1593","0007","서초이오빌","45.96","202202","7","40,700","18","2003","효령로53길 45","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1593-7","1593","0007","서초이오빌","45.96","202202","16","40,800","8","2003","효령로53길 45","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1593-7","1593","0007","서초이오빌","36.66","202203","14","36,000","23","2003","효령로53길 45","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1593-7","1593","0007","서초이오빌","36.66","202203","21","33,500","20","2003","효령로53길 45","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1593-7","1593","0007","서초이오빌","45.96","202203","23","35,500","11","2003","효령로53길 45","","직거래","-"
"서울특별시 서초구 서초동","1593-7","1593","0007","서초이오빌","36.66","202203","30","41,000","16","2003","효령로53길 45","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1344-22","1344","0022","서초자연인아파트(101동)","27.38","202201","15","27,500","4","2012","서운로9길 18","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1344-22","1344","0022","서초자연인아파트(101동)","24.14","202201","19","28,400","5","2012","서운로9길 18","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1444-7","1444","0007","서초자이","148.83","202204","9","280,000","11","2006","효령로68길 81","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1451-89","1451","0089","서초중흥S-클래스(도시형생활주택)","22.37","202201","27","19,000","5","2013","효령로52길 63","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1451-89","1451","0089","서초중흥S-클래스(도시형생활주택)","22.37","202203","6","20,000","5","2013","효령로52길 63","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1311-10","1311","0010","서초푸르지오써밋","104.4","202201","26","307,010","16","2017","서운로 201","","직거래","-"
"서울특별시 서초구 서초동","1311-10","1311","0010","서초푸르지오써밋","97.7","202202","17","315,000","18","2017","서운로 212","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1311-10","1311","0010","서초푸르지오써밋","120.86","202203","26","355,000","29","2017","서운로 212","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1454-29","1454","0029","서초한신","115.3","202204","5","190,500","3","2001","남부순환로323길 38-16","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1648-2","1648","0002","서초현대","59.4","202203","8","138,000","5","1999","사임당로19길 10","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1319-13","1319","0013","서초현대타워아파트","179.03","202203","25","215,000","24","1997","강남대로 375","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1640-3","1640","0003","수광빌라트","215.22","202203","31","165,000","2","1996","서초대로60길 33","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1334-1","1334","0001","신동아아파트(2차)","166.1","202203","25","368,000","13","1979","사임당로 130","","중개거래","서울 강남구, 서울 서초구"
"서울특별시 서초구 서초동","1685-3","1685","0003","아크로비스타","205.07","202203","18","380,000","23","2004","서초중앙로 188","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1326-17","1326","0017","우성아파트","59.93","202201","14","162,000","6","1998","서초대로74길 30","","중개거래","서울 관악구, 서울 서초구"
"서울특별시 서초구 서초동","1355-24","1355","0024","우정에쉐르","77.39","202203","31","107,500","5","2004","서운로3길 29","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1675-10","1675","0010","지에스타워","24.22","202204","21","46,000","9","2022","서초대로58길 18","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1495-2","1495","0002","트라움하우스2","266.52","202203","28","325,000","6","1996","명달로17길 32","","중개거래","서울 강남구"
"서울특별시 서초구 서초동","1338-1","1338","0001","풍림아이원플러스","28.666","202201","20","31,000","15","2004","효령로77길 14","","직거래","-"
"서울특별시 서초구 서초동","1338-1","1338","0001","풍림아이원플러스","27.643","202201","26","28,500","13","2004","효령로77길 14","","중개거래","서울 강남구, 서울 서초구"
"서울특별시 서초구 서초동","1338-1","1338","0001","풍림아이원플러스","35.903","202202","21","37,700","11","2004","효령로77길 14","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1338-1","1338","0001","풍림아이원플러스","41.076","202203","31","55,000","14","2004","효령로77길 14","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1338-1","1338","0001","풍림아이원플러스","28.666","202204","1","30,700","15","2004","효령로77길 14","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1363-25","1363","0025","한라비발디스튜디오193","19.99","202201","3","26,000","9","2013","강남대로39길 15-10","","중개거래","서울 강남구"
"서울특별시 서초구 서초동","1363-25","1363","0025","한라비발디스튜디오193","22.72","202203","28","28,000","11","2013","강남대로39길 15-10","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1363-25","1363","0025","한라비발디스튜디오193","19.99","202204","23","24,500","6","2013","강남대로39길 15-10","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1446-11","1446","0011","현대슈퍼빌","216.16","202202","23","325,000","33","2003","서초중앙로 15","","중개거래","서울 서초구"
"서울특별시 서초구 서초동","1446-11","1446","0011","현대슈퍼빌","147.86","202203","1","260,000","14","2003","서초중앙로 15","","중개거래","서울 강남구, 서울 서초구"
